epoch,accuracy,loss,val_accuracy,val_loss
0,0.2175000011920929,4.6678080558776855,0.25487256050109863,3.8326351642608643
1,0.27543696761131287,3.4637832641601562,0.25187405943870544,3.380350112915039
0,0.2901041805744171,3.471700429916382,0.30659669637680054,3.2464067935943604
1,0.29323309659957886,3.194626808166504,0.3110944628715515,2.9311163425445557
0,0.32468751072883606,3.065743923187256,0.33983007073402405,2.8582403659820557
0,0.3388541638851166,2.925748348236084,0.33383306860923767,3.2957727909088135
0,0.3531250059604645,2.915365695953369,0.3658170998096466,2.5897319316864014
0,0.36916667222976685,2.6886682510375977,0.34382808208465576,3.1572799682617188
0,0.375104159116745,2.604447603225708,0.3333333432674408,2.483098030090332
0,0.3805208206176758,2.6095428466796875,0.35857072472572327,2.751984119415283
0,0.38989582657814026,2.441549062728882,0.35607197880744934,2.4564757347106934
0,0.3973958194255829,2.498361349105835,0.36081957817077637,3.0985488891601562
0,0.40572917461395264,2.4210216999053955,0.3495752215385437,2.523787260055542
0,0.41718751192092896,2.313102960586548,0.3610694706439972,2.366748332977295
0,0.41489583253860474,2.3193819522857666,0.33283358812332153,2.9971213340759277
0,0.40562498569488525,2.5862860679626465,0.3725637197494507,2.8220973014831543
