epoch,accuracy,loss,val_accuracy,val_loss
0,0.6245626211166382,1.0149717330932617,0.5825752019882202,1.1658320426940918
1,0.6234254837036133,1.021305799484253,0.5832750201225281,1.1658648252487183
2,0.6271868348121643,1.015032410621643,0.5822253227233887,1.1652098894119263
3,0.6291987299919128,1.0154091119766235,0.5811756253242493,1.16544771194458
4,0.624737560749054,1.015336275100708,0.5815255641937256,1.1646909713745117
5,0.6312981247901917,1.0062860250473022,0.5811756253242493,1.1644983291625977
6,0.6322603225708008,1.0069283246994019,0.5808257460594177,1.1645240783691406
7,0.6303359270095825,1.0070726871490479,0.5815255641937256,1.1644712686538696
8,0.6288488507270813,1.013991355895996,0.5818754434585571,1.1644701957702637
9,0.632085382938385,1.0070805549621582,0.5818754434585571,1.164461374282837
10,0.6296361088752747,1.0079197883605957,0.5815255641937256,1.16445791721344
11,0.6284114718437195,1.0064855813980103,0.5815255641937256,1.1644554138183594
12,0.6269243955612183,1.0123283863067627,0.5815255641937256,1.1644550561904907
13,0.6254373788833618,1.0129989385604858,0.5815255641937256,1.1644556522369385
14,0.6298985481262207,1.011971116065979,0.5815255641937256,1.1644551753997803
0,0.12403778731822968,2.2557878494262695,0.1668999344110489,2.1509358882904053
1,0.177834153175354,2.1147499084472656,0.17704688012599945,2.103134870529175
2,0.1889433115720749,2.0779004096984863,0.19209237396717072,2.0466835498809814
3,0.21168649196624756,2.0452980995178223,0.22708187997341156,1.9984034299850464
4,0.24308957159519196,1.9848992824554443,0.2795661389827728,1.8998485803604126
5,0.28175297379493713,1.9246562719345093,0.32190343737602234,1.805869221687317
6,0.3029216229915619,1.878745675086975,0.351294606924057,1.7385998964309692
7,0.34280964732170105,1.7929248809814453,0.36913925409317017,1.6831622123718262
8,0.3622288405895233,1.7321338653564453,0.4107767641544342,1.6014587879180908
9,0.37473759055137634,1.6965277194976807,0.42162349820137024,1.5510501861572266
10,0.3986179232597351,1.6375950574874878,0.45136457681655884,1.4943081140518188
11,0.4145381450653076,1.588997721672058,0.46675997972488403,1.447293996810913
12,0.4328201413154602,1.5559654235839844,0.49965009093284607,1.3936392068862915
13,0.44139257073402405,1.522577166557312,0.5031490325927734,1.3703689575195312
14,0.4563505947589874,1.4943153858184814,0.5055983066558838,1.3419981002807617
15,0.4686844050884247,1.4676231145858765,0.5174947381019592,1.3206013441085815
16,0.47060883045196533,1.4504883289337158,0.5027991533279419,1.3320471048355103
17,0.48477956652641296,1.4314014911651611,0.5304408669471741,1.2891708612442017
18,0.4896780848503113,1.4252560138702393,0.5451364517211914,1.27049720287323
19,0.49142757058143616,1.3999263048171997,0.5465360283851624,1.2517207860946655
20,0.49195241928100586,1.3931269645690918,0.5349894762039185,1.2741074562072754
21,0.5006998181343079,1.3709144592285156,0.5272918343544006,1.2831326723098755
22,0.5090097784996033,1.3599870204925537,0.5496851205825806,1.2325537204742432
23,0.5116339921951294,1.3603967428207397,0.5531840324401855,1.2183877229690552
24,0.5178446173667908,1.3380482196807861,0.5545836091041565,1.2264070510864258
25,0.5194191932678223,1.3338208198547363,0.5626311898231506,1.2079195976257324
26,0.5235304236412048,1.3211190700531006,0.5510846972465515,1.2339094877243042
27,0.5324527621269226,1.3097069263458252,0.5514345765113831,1.2212539911270142
28,0.5316655039787292,1.2997536659240723,0.5633310079574585,1.1973761320114136
29,0.5451364517211914,1.2869462966918945,0.5545836091041565,1.1994284391403198
30,0.5406752824783325,1.2804549932479858,0.5685794353485107,1.185349702835083
31,0.5489853024482727,1.2689361572265625,0.5689293146133423,1.1938164234161377
32,0.5532715320587158,1.2632777690887451,0.5349894762039185,1.2374684810638428
33,0.5591322779655457,1.245914101600647,0.5682295560836792,1.1899305582046509
34,0.5635059475898743,1.2446163892745972,0.5496851205825806,1.2221883535385132
35,0.5637683868408203,1.230319619178772,0.5776767134666443,1.168047547340393
36,0.5586948990821838,1.2318875789642334,0.5489853024482727,1.2038804292678833
37,0.5622813105583191,1.2258139848709106,0.5734779834747314,1.163283109664917
38,0.5774142742156982,1.210421085357666,0.5507347583770752,1.202828049659729
39,0.5712036490440369,1.2017836570739746,0.5745276212692261,1.1641428470611572
40,0.5814380645751953,1.1993440389633179,0.577326774597168,1.181743860244751
41,0.5749650001525879,1.1917695999145508,0.5468859076499939,1.2433587312698364
42,0.5808257460594177,1.181483268737793,0.5661301612854004,1.2006770372390747
43,0.5887858867645264,1.1638597249984741,0.5675297379493713,1.1954642534255981
44,0.590097963809967,1.1593009233474731,0.5829251408576965,1.1421995162963867
45,0.5891357660293579,1.1651800870895386,0.5601819157600403,1.2121549844741821
46,0.5928096771240234,1.1451209783554077,0.5871238708496094,1.1607170104980469
47,0.5955213308334351,1.1413873434066772,0.572428286075592,1.1661536693572998
48,0.6046186089515686,1.1309782266616821,0.5605318546295166,1.194955587387085
49,0.6021693348884583,1.1340041160583496,0.5475857257843018,1.2473766803741455
